primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,table_primary_key
2186,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,DBSCAN_HS_DURATATION_CLUSTERS_METRICS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,147
2187,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,DBSCAN_HS_DISTANCE_THRESHOLD_METER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,147
2188,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,DBSCAN_CLUSTER_DURATION_SECONDS,FLOAT,COLUMN,N,CPS_DSCI_API,147
2189,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,DBSCAN_MASTERSITE_IDENTIFICATION_DURATION_SECONDS,FLOAT,COLUMN,N,CPS_DSCI_API,147
2190,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,TOTAL_DURATION_SECONDS,FLOAT,COLUMN,N,CPS_DSCI_API,147
2191,DEMO_MASTER_SITE_CLUSTERS_METRICS_TEST,BASE TABLE,TIMESTAMP,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,147
2192,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,CONTRACT_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,148
2193,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,SALES_LEVEL_1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2194,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,SALES_LEVEL_2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2195,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,SALES_LEVEL_3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2196,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,TOTAL_REV_AT_LINE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,148
2197,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,CONTRACTS_TO_REVIEW,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2198,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,ALLOCATED_REVENUE,FLOAT,COLUMN,N,CPS_DSCI_API,148
2199,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,ALLOCATION,"NUMBER(3,2)",COLUMN,N,CPS_DSCI_API,148
2200,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,MX_AM_REVENUE_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_API,148
2201,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,ALLOCATION_USED,FLOAT,COLUMN,N,CPS_DSCI_API,148
2202,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2203,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,FISCAL_QUARTER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2204,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,AM_COST,FLOAT,COLUMN,N,CPS_DSCI_API,148
2205,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,QUOTE_COST,FLOAT,COLUMN,N,CPS_DSCI_API,148
2206,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,COUNT_QUOTES_IN_DATA,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,148
2207,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,AM_COST_V_QUOTE_COST_RATIO,FLOAT,COLUMN,N,CPS_DSCI_API,148
2208,TMP_REV_NEW_WITH_DETAILS,BASE TABLE,QUOTES_IN_DATA,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,148
2209,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,GU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2210,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2211,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,CR_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2212,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2213,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,INSTALL_SITE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2214,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,CUSTOMER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2215,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDRESS_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2216,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,SITE_USE_ORG_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2217,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,SITE_BUSINESS_ENTITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2218,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDRESS1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2219,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDRESS2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2220,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDRESS3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2221,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,CITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2222,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,STATE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2223,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,COUNTRY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2224,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,SHORT_LABEL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2225,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,CLEANSING_MESSAGE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2226,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,CLEANSING_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2227,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,COMPLETENESS_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2228,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,HAS_HOLDS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2229,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,X_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,149
2230,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,X_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,149
2231,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,Y_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,149
2232,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,Y_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,149
2233,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,X_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,149
2234,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,Y_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,149
2235,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,X_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,149
2236,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,Y_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,149
2237,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,GEO_JITTER_DIFF_MEAN_SQR_METER,FLOAT,COLUMN,N,CPS_DSCI_API,149
2238,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IB_COUNT_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2239,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IB_COUNT_UNCOVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2240,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IB_COUNT_NEVER_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2241,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IB_COUNT_TOTAL,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2242,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IB_COUNT_COVERABLE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,149
2243,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,GEO_PRECISION,FLOAT,COLUMN,N,CPS_DSCI_API,149
2244,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,GEO_PRECISION_INVERTED,FLOAT,COLUMN,N,CPS_DSCI_API,149
2245,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,RANK,FLOAT,COLUMN,N,CPS_DSCI_API,149
2246,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,LOCATION_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,149
2247,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,PLACE_ADDR,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2248,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDR_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2249,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,LONGITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,149
2250,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,LATITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,149
2251,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_AVERAGE_EUCLIDEAN_DISTANCE_FROM_CENTROID_POINT,FLOAT,COLUMN,N,CPS_DSCI_API,149
2252,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_AVERAGE_HAVERSINE_DISTANCE_TO_CENTROID_METER,FLOAT,COLUMN,N,CPS_DSCI_API,149
2253,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_AVERAGE_LOCATION_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,149
2254,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_CLUSTER_CENTROID_POINT,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2255,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_AVERAGE_HAVERSINE_DISTANCE_WITHIN_CLUSTER_METER,FLOAT,COLUMN,N,CPS_DSCI_API,149
2256,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,IS_MASTER_ADDRESS,BOOLEAN,COLUMN,N,CPS_DSCI_API,149
2257,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,MASTER_ADDRESS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2258,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,MASTER_COORDINATES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2259,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_NUMBER_OF_ADDRESSES_IN_CLUSTER,FLOAT,COLUMN,N,CPS_DSCI_API,149
2260,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,DBSCAN_CLUSTER_LABEL,FLOAT,COLUMN,N,CPS_DSCI_API,149
2261,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,WEIGHTED_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,149
2262,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,PRUNE,BOOLEAN,COLUMN,N,CPS_DSCI_API,149
2263,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,PRUNE_EXPLANATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,149
2264,DEMO_MASTER_SITE_CLUSTERS_NO_OU,BASE TABLE,ADDRESS_QUALITY,FLOAT,COLUMN,N,CPS_DSCI_API,149
2265,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,GU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2266,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2267,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,CR_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2268,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2269,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,INSTALL_SITE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2270,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,CUSTOMER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2271,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDRESS_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2272,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,SITE_USE_ORG_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2273,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,SITE_BUSINESS_ENTITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2274,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDRESS1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2275,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDRESS2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2276,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDRESS3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2277,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,CITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2278,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,STATE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2279,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,COUNTRY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2280,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,SHORT_LABEL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2281,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,CLEANSING_MESSAGE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2282,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,CLEANSING_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2283,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,COMPLETENESS_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2284,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,HAS_HOLDS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2285,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,X_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,150
2286,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,X_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,150
2287,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,Y_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,150
2288,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,Y_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,150
2289,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,X_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,150
2290,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,Y_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,150
2291,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,X_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,150
2292,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,Y_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,150
2293,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,GEO_JITTER_DIFF_MEAN_SQR_METER,FLOAT,COLUMN,N,CPS_DSCI_API,150
2294,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IB_COUNT_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2295,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IB_COUNT_UNCOVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2296,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IB_COUNT_NEVER_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2297,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IB_COUNT_TOTAL,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2298,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IB_COUNT_COVERABLE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,150
2299,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,GEO_PRECISION,FLOAT,COLUMN,N,CPS_DSCI_API,150
2300,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,GEO_PRECISION_INVERTED,FLOAT,COLUMN,N,CPS_DSCI_API,150
2301,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,RANK,FLOAT,COLUMN,N,CPS_DSCI_API,150
2302,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,LOCATION_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,150
2303,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,PLACE_ADDR,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2304,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDR_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2305,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,LONGITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,150
2306,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,LATITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,150
2307,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_AVERAGE_EUCLIDEAN_DISTANCE_FROM_CENTROID_POINT,FLOAT,COLUMN,N,CPS_DSCI_API,150
2308,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_AVERAGE_HAVERSINE_DISTANCE_TO_CENTROID_METER,FLOAT,COLUMN,N,CPS_DSCI_API,150
2309,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_AVERAGE_LOCATION_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,150
2310,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_CLUSTER_CENTROID_POINT,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2311,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_AVERAGE_HAVERSINE_DISTANCE_WITHIN_CLUSTER_METER,FLOAT,COLUMN,N,CPS_DSCI_API,150
2312,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,IS_MASTER_ADDRESS,BOOLEAN,COLUMN,N,CPS_DSCI_API,150
2313,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,MASTER_ADDRESS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2314,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,MASTER_COORDINATES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2315,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_NUMBER_OF_ADDRESSES_IN_CLUSTER,FLOAT,COLUMN,N,CPS_DSCI_API,150
2316,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,DBSCAN_CLUSTER_LABEL,FLOAT,COLUMN,N,CPS_DSCI_API,150
2317,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,WEIGHTED_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,150
2318,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,PRUNE,BOOLEAN,COLUMN,N,CPS_DSCI_API,150
2319,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,PRUNE_EXPLANATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,150
2320,DEMO_MASTER_SITE_CLUSTERS_TEST,BASE TABLE,ADDRESS_QUALITY,FLOAT,COLUMN,N,CPS_DSCI_API,150
2321,DEMO_PARQUET_LOAD,BASE TABLE,GU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2322,DEMO_PARQUET_LOAD,BASE TABLE,SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2323,DEMO_PARQUET_LOAD,BASE TABLE,CR_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2324,DEMO_PARQUET_LOAD,BASE TABLE,PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2325,DEMO_PARQUET_LOAD,BASE TABLE,INSTALL_SITE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2326,DEMO_PARQUET_LOAD,BASE TABLE,CUSTOMER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2327,DEMO_PARQUET_LOAD,BASE TABLE,ADDRESS_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2328,DEMO_PARQUET_LOAD,BASE TABLE,SITE_USE_ORG_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2329,DEMO_PARQUET_LOAD,BASE TABLE,SITE_BUSINESS_ENTITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2330,DEMO_PARQUET_LOAD,BASE TABLE,ADDRESS1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2331,DEMO_PARQUET_LOAD,BASE TABLE,ADDRESS2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2332,DEMO_PARQUET_LOAD,BASE TABLE,ADDRESS3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2333,DEMO_PARQUET_LOAD,BASE TABLE,CITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2334,DEMO_PARQUET_LOAD,BASE TABLE,STATE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2335,DEMO_PARQUET_LOAD,BASE TABLE,COUNTRY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2336,DEMO_PARQUET_LOAD,BASE TABLE,SHORT_LABEL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2337,DEMO_PARQUET_LOAD,BASE TABLE,CLEANSING_MESSAGE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2338,DEMO_PARQUET_LOAD,BASE TABLE,CLEANSING_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2339,DEMO_PARQUET_LOAD,BASE TABLE,COMPLETENESS_STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2340,DEMO_PARQUET_LOAD,BASE TABLE,HAS_HOLDS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2341,DEMO_PARQUET_LOAD,BASE TABLE,X_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,151
2342,DEMO_PARQUET_LOAD,BASE TABLE,X_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,151
2343,DEMO_PARQUET_LOAD,BASE TABLE,Y_MIN,FLOAT,COLUMN,N,CPS_DSCI_API,151
2344,DEMO_PARQUET_LOAD,BASE TABLE,Y_MAX,FLOAT,COLUMN,N,CPS_DSCI_API,151
2345,DEMO_PARQUET_LOAD,BASE TABLE,X_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,151
2346,DEMO_PARQUET_LOAD,BASE TABLE,Y_DIFF,FLOAT,COLUMN,N,CPS_DSCI_API,151
2347,DEMO_PARQUET_LOAD,BASE TABLE,X_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,151
2348,DEMO_PARQUET_LOAD,BASE TABLE,Y_DIFF_HS,FLOAT,COLUMN,N,CPS_DSCI_API,151
2349,DEMO_PARQUET_LOAD,BASE TABLE,GEO_JITTER_DIFF_MEAN_SQR_METER,FLOAT,COLUMN,N,CPS_DSCI_API,151
2350,DEMO_PARQUET_LOAD,BASE TABLE,IB_COUNT_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2351,DEMO_PARQUET_LOAD,BASE TABLE,IB_COUNT_UNCOVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2352,DEMO_PARQUET_LOAD,BASE TABLE,IB_COUNT_NEVER_COVERED,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2353,DEMO_PARQUET_LOAD,BASE TABLE,IB_COUNT_TOTAL,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2354,DEMO_PARQUET_LOAD,BASE TABLE,IB_COUNT_COVERABLE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,151
2355,DEMO_PARQUET_LOAD,BASE TABLE,GEO_PRECISION,FLOAT,COLUMN,N,CPS_DSCI_API,151
2356,DEMO_PARQUET_LOAD,BASE TABLE,GEO_PRECISION_INVERTED,FLOAT,COLUMN,N,CPS_DSCI_API,151
2357,DEMO_PARQUET_LOAD,BASE TABLE,RANK,FLOAT,COLUMN,N,CPS_DSCI_API,151
2358,DEMO_PARQUET_LOAD,BASE TABLE,LOCATION_SCORE,FLOAT,COLUMN,N,CPS_DSCI_API,151
2359,DEMO_PARQUET_LOAD,BASE TABLE,PLACE_ADDR,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2360,DEMO_PARQUET_LOAD,BASE TABLE,ADDR_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,151
2361,DEMO_PARQUET_LOAD,BASE TABLE,LONGITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,151
2362,DEMO_PARQUET_LOAD,BASE TABLE,LATITUDE,FLOAT,COLUMN,N,CPS_DSCI_API,151
