primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,view_primary_key
3544,DC_PRORATED_BOOKINGS,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3545,DC_PRORATED_BOOKINGS,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3546,DC_PRORATED_BOOKINGS,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR,93
3547,DC_PRORATED_BOOKINGS,VIEW,FISCAL_MTH_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3548,DC_PRORATED_BOOKINGS,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3549,DC_PRORATED_BOOKINGS,VIEW,FISCAL_WEEK_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3550,DC_PRORATED_BOOKINGS,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,93
3551,DC_PRORATED_BOOKINGS,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,93
3552,DC_PRORATED_BOOKINGS,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,93
3553,DC_PRORATED_BOOKINGS,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,93
3554,DC_PRORATED_BOOKINGS,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,93
3555,DC_PRORATED_BOOKINGS,VIEW,DELIVERED_THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,93
3556,DC_PRORATED_BOOKINGS,VIEW,BOOKED_THEATER,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,93
3557,DC_PRORATED_BOOKINGS,VIEW,DC_USER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,93
3558,DC_PRORATED_BOOKINGS,VIEW,BOOKED_SAV_1,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR,93
3559,DC_PRORATED_BOOKINGS,VIEW,BOOKED_SAV_2,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR,93
3560,DC_PRORATED_BOOKINGS,VIEW,BOOKED_SAV_3,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR,93
3561,DC_PRORATED_BOOKINGS,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,93
3562,DC_PRORATED_BOOKINGS,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR,93
3563,DC_PRORATED_BOOKINGS,VIEW,AGREEMENT_START_DATE,DATE,COLUMN,N,CPS_DSCI_BR,93
3564,DC_PRORATED_BOOKINGS,VIEW,AGREEMENT_END_DATE,DATE,COLUMN,N,CPS_DSCI_BR,93
3565,DC_PRORATED_BOOKINGS,VIEW,PRORATED_REVENUE,FLOAT,COLUMN,N,CPS_DSCI_BR,93
3566,DC_PRORATED_BOOKINGS,VIEW,PRORATED_COSTS,FLOAT,COLUMN,N,CPS_DSCI_BR,93
3567,DC_PRORATED_BOOKINGS,VIEW,SOURCED_QUOTE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,93
3568,DC_PRORATED_BOOKINGS,VIEW,SOURCED_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR,93
3569,DC_PRORATED_BOOKINGS,VIEW,SOURCE_OF_ALLOCATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,93
3570,DC_PRORATED_BOOKINGS,VIEW,DERIVED_NEW_RENEW,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,93
3571,DC_PRORATED_BOOKINGS,VIEW,BOOKED_DATE,DATE,COLUMN,N,CPS_DSCI_BR,93
3572,DC_QUALIFIED_SIGNOFF,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,94
3573,DC_QUALIFIED_SIGNOFF,VIEW,IBV_METHOD,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,94
3574,DC_QUALIFIED_SIGNOFF,VIEW,IBV_IDENTITY,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,94
3575,DC_QUALIFIED_SIGNOFF,VIEW,IBV_EVENT,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,94
3576,DC_QUALIFIED_SIGNOFF,VIEW,NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,94
3577,DC_QUALIFIED_SIGNOFF,VIEW,QUALIFIED_IBV,VARCHAR(18),COLUMN,N,CPS_DSCI_BR,94
3578,DC_QUALIFIED_SIGNOFF,VIEW,DAYS_SINCE_LAST_SIGNOFF_EVENT,"NUMBER(9,0)",COLUMN,N,CPS_DSCI_BR,94
3579,DC_QUALIFIED_SIGNOFF,VIEW,LAST_SIGNOFF_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR,94
3580,DC_REVENUE_ATTACHED_BOOKINGS_ATHUL,VIEW,SOURCE,VARCHAR(4),COLUMN,N,CPS_DSCI_BR,95
3581,DC_REVENUE_ATTACHED_BOOKINGS_ATHUL,VIEW,TOTAL_ALLOCATED_REVENUE,FLOAT,COLUMN,N,CPS_DSCI_BR,95
3582,DC_REVENUE_ATTACHED_BOOKINGS_ATHUL,VIEW,FISCAL_QUARTER_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,95
3583,DC_REVENUE_ATTACHED_BOOKINGS_ATHUL,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,95
3584,DC_REVENUE_ATTACHED_BOOKINGS_ATHUL,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,95
3585,DC_SDM_METIRCS,VIEW,BOOKINGS_ROLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3586,DC_SDM_METIRCS,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_API,96
3587,DC_SDM_METIRCS,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,96
3588,DC_SDM_METIRCS,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,96
3589,DC_SDM_METIRCS,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3590,DC_SDM_METIRCS,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3591,DC_SDM_METIRCS,VIEW,BOOKING_THEATER_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3592,DC_SDM_METIRCS,VIEW,TOTAL_SITES,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,96
3593,DC_SDM_METIRCS,VIEW,PLP_X_QUANTITY,FLOAT,COLUMN,N,CPS_DSCI_API,96
3594,DC_SDM_METIRCS,VIEW,SLP_X_QUANTITY,FLOAT,COLUMN,N,CPS_DSCI_API,96
3595,DC_SDM_METIRCS,VIEW,DISTINCT_SERVICE_CONTRACTS,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,96
3596,DC_SDM_METIRCS,VIEW,TOTAL_BASELINE_TAGS,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3597,DC_SDM_METIRCS,VIEW,SIGNED_OFF_IN_SCOPE_ACCOUNT_TEAM,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3598,DC_SDM_METIRCS,VIEW,SIGNED_OFF_IN_SCOPE_CUSTOMER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3599,DC_SDM_METIRCS,VIEW,SIGNED_OFF_IN_SCOPE_PARTNER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3600,DC_SDM_METIRCS,VIEW,SIGNED_OFF_IN_SCOPE_RENEWALS_MANAGER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3601,DC_SDM_METIRCS,VIEW,TBD_DECISION_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3602,DC_SDM_METIRCS,VIEW,TBD_MONITOR,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3603,DC_SDM_METIRCS,VIEW,TBD_PROPOSED_IN_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3604,DC_SDM_METIRCS,VIEW,TBD_PROPOSED_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3605,DC_SDM_METIRCS,VIEW,IN_CONFLICT_CUSTOMER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3606,DC_SDM_METIRCS,VIEW,IN_CONFLICT_PARTNER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3607,DC_SDM_METIRCS,VIEW,IN_CONFLICT_RECENT_SHIPMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3608,DC_SDM_METIRCS,VIEW,IN_CONFLICT_SCOPE_AMENDMENT_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3609,DC_SDM_METIRCS,VIEW,SIGNED_OFF_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3610,DC_SDM_METIRCS,VIEW,NO_VALIDATED_IB_TAG_APPLIED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,96
3611,DC_SDM_METIRCS,VIEW,GPL_TOTAL_BASELINE,FLOAT,COLUMN,N,CPS_DSCI_API,96
3612,DC_SDM_METIRCS,VIEW,SLP_TOTAL_BASELINE,FLOAT,COLUMN,N,CPS_DSCI_API,96
3613,DC_SDM_METIRCS,VIEW,BOOKED_DATE,DATE,COLUMN,N,CPS_DSCI_API,96
3614,DC_SDM_METIRCS,VIEW,IBV_METHOD,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3615,DC_SDM_METIRCS,VIEW,IBV_IDENTITY,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,96
3616,DC_SDM_METIRCS,VIEW,SDM_NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,96
3617,DC_SDM_METIRCS,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API,96
3618,DC_SDM_METIRCS,VIEW,STATUS_VALUE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,96
3619,DC_SDM_METIRCS,VIEW,METRIC_1,FLOAT,COLUMN,N,CPS_DSCI_API,96
3620,DC_SDM_METIRCS,VIEW,METRIC_2,FLOAT,COLUMN,N,CPS_DSCI_API,96
3621,DC_SDM_METIRCS,VIEW,METRIC_3,FLOAT,COLUMN,N,CPS_DSCI_API,96
3622,DC_SDM_METIRCS,VIEW,METRIC_4,FLOAT,COLUMN,N,CPS_DSCI_API,96
3623,DC_SDM_METIRCS,VIEW,SDM,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,96
3624,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,NOTE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,97
3625,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,97
3626,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,SDM_ASSESSMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,97
3627,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,SDM_NOTES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,97
3628,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,CREATED_BY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,97
3629,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API,97
3630,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API,97
3631,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,UPDATED_BY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,97
3632,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_API,97
3633,DC_SDM_RISK_ASSESSMENT_LATEST_NOTES_V,VIEW,RN,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,97
3634,DC_SUB_ALLOCATION_RPT,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,98
3635,DC_SUB_ALLOCATION_RPT,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,98
3636,DC_SUB_ALLOCATION_RPT,VIEW,PRICING_MODEL_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,98
3637,DC_SUB_ALLOCATION_RPT,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_API,98
3638,DC_SUB_ALLOCATION_RPT,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,98
3639,DC_SUB_ALLOCATION_RPT,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,98
3640,DC_SUB_ALLOCATION_RPT,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,98
3641,DC_SUB_ALLOCATION_RPT,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,98
3642,DC_SUB_ALLOCATION_RPT,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_API,98
3643,DC_SUB_ALLOCATION_RPT,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,98
3644,DC_SUB_ALLOCATION_RPT,VIEW,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_API,98
3645,DC_SUB_ALLOCATION_RPT,VIEW,THEATER_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,98
3646,DC_SUB_ALLOCATION_RPT,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_API,98
3647,DC_SUB_ALLOCATION_RPT,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_API,98
3648,DC_SUB_ALLOCATION_RPT,VIEW,SUB_ALLOCATION_SW,FLOAT,COLUMN,N,CPS_DSCI_API,98
3649,DC_SUB_ALLOCATION_RPT,VIEW,SUB_ALLOCATION_HW,FLOAT,COLUMN,N,CPS_DSCI_API,98
3650,DC_SUB_ALLOCATION_RPT,VIEW,SW_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_API,98
3651,DC_SUB_ALLOCATION_RPT,VIEW,HW_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_API,98
3652,DC_SUB_ALLOCATION_RPT,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,98
3653,DC_SUB_ALLOCATION_RPT,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_API,98
3654,DC_SUB_ALLOCATION_RPT,VIEW,TOTAL_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_API,98
3655,DC_TAGGING_DETAIL,VIEW,CANVAS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,99
3656,DC_TAGGING_DETAIL,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,99
3657,DC_TAGGING_DETAIL,VIEW,TAGSET_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,99
3658,DC_TAGGING_DETAIL,VIEW,TAG_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,99
3659,DC_TAGGING_DETAIL,VIEW,CANVAS_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,99
3660,DC_TAGGING_DETAIL,VIEW,COMMENT,VARCHAR(10000),COLUMN,N,CPS_DSCI_API,99
3661,DC_TAGGING_DETAIL,VIEW,COUNT_INSTANCES,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,99
3662,DC_TAGGING_DETAIL,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API,99
3663,DC_TAGGING_DETAIL,VIEW,THOUGHTSPOT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,99
3664,DC_TAGGING_DETAIL,VIEW,USER_ACTION,VARCHAR(50),COLUMN,N,CPS_DSCI_API,99
3665,DC_TAGGING_DETAIL,VIEW,CISCO_CCO_ID,VARCHAR(250),COLUMN,N,CPS_DSCI_API,99
3666,DC_TIME_BASED_ALLOCATION,VIEW,SOLD_AS_SERVICE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,100
3667,DC_TIME_BASED_ALLOCATION,VIEW,BOOKING_COUNTRY,VARCHAR(100),COLUMN,N,CPS_DSCI_BR,100
3668,DC_TIME_BASED_ALLOCATION,VIEW,FISCAL_QTR_SORTED_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,100
3669,DC_TIME_BASED_ALLOCATION,VIEW,LEVEL6_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,100
3670,DC_TIME_BASED_ALLOCATION,VIEW,LEVEL7_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,100
3671,DC_TIME_BASED_ALLOCATION,VIEW,LEVEL8_CISCO_WORKER_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,100
3672,DC_TIME_BASED_ALLOCATION,VIEW,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,100
3673,DC_TIME_BASED_ALLOCATION,VIEW,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_BR,100
3674,DC_TIME_BASED_ALLOCATION,VIEW,DELIVERED_THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_BR,100
3675,DC_TIME_BASED_ALLOCATION,VIEW,THEATER_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR,100
3676,DC_TIME_BASED_ALLOCATION,VIEW,SOLD_AS_SW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3677,DC_TIME_BASED_ALLOCATION,VIEW,SOLD_AS_HW_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3678,DC_TIME_BASED_ALLOCATION,VIEW,SUB_ALLOCATION_SW,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3679,DC_TIME_BASED_ALLOCATION,VIEW,SUB_ALLOCATION_HW,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3680,DC_TIME_BASED_ALLOCATION,VIEW,SW_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3681,DC_TIME_BASED_ALLOCATION,VIEW,HW_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3682,DC_TIME_BASED_ALLOCATION,VIEW,TOTAL_SHARE_BOOKING,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3683,DC_TIME_BASED_ALLOCATION,VIEW,SOUCED_ALLOCATION,FLOAT,COLUMN,N,CPS_DSCI_BR,100
3684,DC_TIME_BASED_ALLOCATION,VIEW,SOURCE_OF_ALLOCATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,100
3685,DC_TIME_BASED_ALLOCATION,VIEW,QUOTE_FOR_AUDIT,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,100
3686,ENGAGEMENT_METRICS_V,VIEW,INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3687,ENGAGEMENT_METRICS_V,VIEW,SITES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3688,ENGAGEMENT_METRICS_V,VIEW,GLOBAL_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3689,ENGAGEMENT_METRICS_V,VIEW,CAM_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3690,ENGAGEMENT_METRICS_V,VIEW,ENG_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3691,ENGAGEMENT_METRICS_V,VIEW,ANY_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3692,ENGAGEMENT_METRICS_V,VIEW,BASELINE_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3693,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_IN_OF_SCOPE_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3694,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_OUT_OF_SCOPE_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3695,ENGAGEMENT_METRICS_V,VIEW,TBD_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3696,ENGAGEMENT_METRICS_V,VIEW,CONFLICT_TAGGED_INSTANCES_DEFINED_BY_PARTY,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3697,ENGAGEMENT_METRICS_V,VIEW,ASSETS_WITH_GLOBAL_TAGS_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3698,ENGAGEMENT_METRICS_V,VIEW,ASSETS_WITH_CAM_TAGS_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3699,ENGAGEMENT_METRICS_V,VIEW,ASSETS_WITH_ENG_TAGS_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3700,ENGAGEMENT_METRICS_V,VIEW,ASSETS_TAGGED_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3701,ENGAGEMENT_METRICS_V,VIEW,CONTRACTS_BY_CONTRACT,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3702,ENGAGEMENT_METRICS_V,VIEW,INSTANCES_BY_CONTRACT,"NUMBER(30,0)",COLUMN,N,CPS_DSCI_BR,101
3703,ENGAGEMENT_METRICS_V,VIEW,BASELINE_TAGGED_BY_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3704,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_TAGGED_BY_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3705,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_OUT_TAGGED_BY_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3706,ENGAGEMENT_METRICS_V,VIEW,TAGGED_AS_TBD_BY_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3707,ENGAGEMENT_METRICS_V,VIEW,TAGGED_AS_CONFLICT_BY_CONTRACT,"NUMBER(25,0)",COLUMN,N,CPS_DSCI_BR,101
3708,ENGAGEMENT_METRICS_V,VIEW,UID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,101
3709,ENGAGEMENT_METRICS_V,VIEW,ACCOUNTNAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,101
3710,ENGAGEMENT_METRICS_V,VIEW,SFCFA,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,101
3711,ENGAGEMENT_METRICS_V,VIEW,SFC_AGREEMENT_TYPE,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,101
3712,ENGAGEMENT_METRICS_V,VIEW,ISCXEA,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,101
3713,ENGAGEMENT_METRICS_V,VIEW,ISCAM,VARCHAR(50),COLUMN,N,CPS_DSCI_BR,101
3714,ENGAGEMENT_METRICS_V,VIEW,ENGAGEMENT_TYPE,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR,101
3715,ENGAGEMENT_METRICS_V,VIEW,NON_EXCLUDED_IB,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,101
3716,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,101
3717,ENGAGEMENT_METRICS_V,VIEW,SIGNED_OFF_OUT_OF_SCOPE_VALIDATED_IB,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,101
3718,ENGAGEMENT_METRICS_V,VIEW,SNAP_DATE,TIMESTAMP_LTZ(9),COLUMN,N,CPS_DSCI_BR,101
3719,ESRI_SITE_GEO_DATA,VIEW,SITE_USE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR,102
3720,ESRI_SITE_GEO_DATA,VIEW,PARTY_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3721,ESRI_SITE_GEO_DATA,VIEW,ADDRESS1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3722,ESRI_SITE_GEO_DATA,VIEW,ADDRESS2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3723,ESRI_SITE_GEO_DATA,VIEW,ADDRESS3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3724,ESRI_SITE_GEO_DATA,VIEW,ADDRESS4,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3725,ESRI_SITE_GEO_DATA,VIEW,COUNTRY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3726,ESRI_SITE_GEO_DATA,VIEW,CITY,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3727,ESRI_SITE_GEO_DATA,VIEW,POSTAL_CODE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3728,ESRI_SITE_GEO_DATA,VIEW,STATE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3729,ESRI_SITE_GEO_DATA,VIEW,PROVINCE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3730,ESRI_SITE_GEO_DATA,VIEW,WKID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3731,ESRI_SITE_GEO_DATA,VIEW,LATEST_WKID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3732,ESRI_SITE_GEO_DATA,VIEW,ADDRESS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3733,ESRI_SITE_GEO_DATA,VIEW,LOCATION_X,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
3734,ESRI_SITE_GEO_DATA,VIEW,LOCATION_Y,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR,102
